
The second case was the third child of healthy consanguineous parents of Palestinian descent. She was born at 36 weeks gestation, weighing 2.400 kg via cesarean section. She was admitted three times to the local hospital with vomiting, hyponatremia, and metabolic acidosis managed with fluid salt and bicarbonate. At 7 months of age, she was admitted to our pediatric ward due to poor oral intake, poor weight gain, and recurrent vomiting for the previous 3 months. Physical examination showed a dehydrated, cachectic, pale infant with good eye contact, with obvious axial and peripheral hypotonia. Laboratory tests were significant for leukopenia, anemia, hyponatremia, renal failure with elevated blood lactate, marked hyperuricemia, and hypertriglyceridemia. Abdominal ultrasound showed normal kidneys. Echocardiography revealed no pulmonary hypertension. During her admission, she developed generalized tonic clonic seizures, but had a normal CT brain. CSF analysis including herpes PCR was normal. Her symptoms were managed well with phenytoin and phenobarbital in the following months. Patient (II) required repeated blood transfusions despite receiving erythropoietin treatment. Unfortunately, she also developed progressive renal failure requiring peritoneal dialysis. Whole exome sequencing showed a homozygous variant in the SARS2 gene (c.1169A>G (p. Asp390Gly)), defined as a pathogenic variant according to the ACMG classification.
renal failure 	HP:0000083
pallor	HP:0000980
Peripheral hypotonia 	HP:0001252
poor weight gain 	HP:0001508
Low birth weight (2.400 kg)	HP:0001518
leukopenia	HP:0001882
anemia	HP:0001903
metabolic acidosis 	HP:0001942
dehydration 	HP:0001944
Vomiting	HP:0002013
hyperuricemia	HP:0002149
increased blood lactate 	HP:0002151
hypertriglyceridemia 	HP:0002155
recurrent vomiting 	HP:0002572
hyponatremia	HP:0002902
cachexia 	HP:0004326
axial hypotonia 	HP:0008936
Repeated blood transfusions 	HP:0011888
poor oral intake 	HP:0011968
progressive renal failure	HP:0012622
Generalized tonic clonic seizures 	HP:0025190
Premature birth (36 weeks gestation) 	HP:0025664

110	
On June 13th of 2022, a 10-year-old female was admitted to the children’s hospital of Damascus complaining of pain in her left chest for the last 4 years, the pain was recurrent every one and a half to two months and was partially alleviated by regular painkillers and was always accompanied by a fever partially responsive to simple medication. FMF was suspected clinically six months prior by another doctor and she was started on colchicine but was stopped by the parents. Hyperpigmentated skin lesions started to evolve around that time initially on the posterior right thigh and gradually grew in size and the mother noted retraced skin over the affected area (see Fig. 1), similar lesions soon appeared on her other limbs (see Figs 2 and 3). The child has no past medical or surgical history and there is a case of vitiligo and G6PD deficiency in the girl’s cousins and a demise due to presumable pemphigus vulgaris. Physical examination of the respiratory, cardiovascular, intestinal and the central nervous system showed no anomalies. No musculoskeletal deformities were present and examination of the joints showed no swelling or pain or limitation in movement except limited flexion in the right leg along with greater skin retraction in the right leg (see Fig. 4) and a stiffness in palpitation. Scleroderma was also suspected. Negative Anti-Scl70 and Anti Centromere Antibody and the absence of systemic presentations suggested a localized morphea affecting the stated limbs. ESR (Erythrocyte sedimentation Rate) was tested multiple times all in which it showed elevation, other lab findings were within the normal range (including liver and renal function tests). Testing was positive (homogenous) for ANA-HEP-2(Anti-Nuclear Antibody) at 1/60 dilution. The symptoms which the patient presented with suggested a co-existing case of FMF. The main 26 FMF genes (MEFV) were investigated and she tested positive for V726A and M680I mutations and heterozygosity confirming the diagnosis.
hyperpigmented skin lesions 	HP:0001034
fever	HP:0001945
ANA-HEP-2 Positive 	HP:0003493
elevated ESR 	HP:0003565
Limited flexion in right leg 	HP:0006389
morphea	HP:0012344
stiff skin 	HP:0030053
left chest pain	HP:0032141
skin retraction 	HP:0100679

111	
A 9-year-old girl, born in Thailand, was diagnosed with B-cell acute lymphoblastic leukemia (B-cell ALL) and presented with epistaxis. She underwent chemotherapy as per the very-high-risk ALL protocol, including vincristine, doxorubicin, L-asparaginase, prednisolone and intrathecal methotrexate. Before starting chemotherapy, her chest X-ray was normal, and tuberculin skin test reported 0 mm. However, she failed to respond to the induction phase and required augmented-consolidation treatment with cyclophosphamide, high-dose cytarabine, mercaptopurine and intrathecal methotrexate. After a week of augmented-consolidation treatment, the patient developed febrile neutropenia, characterized by a complete absence of neutrophils. Despite receiving IV piperacillin/tazobactam for 4 days, she continued to experience prolonged febrile neutropenia for duration 4 days. Hemoculture, urine culture and serum Aspergillus galactomannan results were reported as negative. To investigate further, a computed tomography (CT) chest scan was performed, revealing an air crescent sign at the anterior segment of the right upper lobe (2.7 × 2.2 × 2.3 cm3) and multiple nodules in the lungs, indicating invasive pulmonary aspergillosis
epistaxis 	HP:0000421
febrile neutropenia 	HP:0001875
Acute B-cell Leukemia 	HP:0004812
complete absence of neutrophils 	HP:0012234
invasive pulmonary aspergillosis 	HP:0020103
Failed response to chemo	HP:0020174
multiple lung nodules 	HP:0033608

112	
A 14-year-old male patient presented with a 3-month history of non-painful patches of skin hyper and hypo-pigmentations, distributed over the trunk area. The patient initially sought medical advice from a dermatologist who treated him with antifungals as a case of fungal skin infection without improvement. At that time, he had no history of fever, night sweats, lymphadenopathy, arthralgia, hematuria or previous episodes. Over the next months, he developed fatigue and exertional shortness of breath upon activity and reported occasional night sweats with undocumented weight loss. However, he didn’t seek medical advice until 3 months had elapsed, when he developed yellowish discoloration of his sclera associated with dark urine and no change in stool color. On examination, patient had scleral icterus and hepatosplenomegaly. Laboratory tests revealed hemolysis with hemoglobin levels of 5 g/dl, mean cell volume of 122.7 fL with normal folate and vitamin B12 levels, elevated reticulocyte count of 17.2%, red blood cells (RBCs) 0.79 × 106/μl, with leukocytosis and eosinophilia (25 × 103/μl and 7% respectively) and normal platelet count. Anisocytosis was found on peripheral blood smear, with teardrops, microcytic hypochromic cells, schistocytes and nucleated RBCs consistent with acute hemolysis. Coombs test was significantly positive, indicating autoimmune hemolytic anemia, high lactate dehydrogenase 576 U/L and bilirubin 4 mg/dl, Direct Bilirubin 0.21 mg/dl, decreased haptoglobin levels and normal liver enzymes. Erythrocyte sedimentation rate was elevated to 94 mm by the end of the first hour and the C-reactive protein was 19 mg/dl. Body fluids tested negative for microbiology. The viral panel was negative for Epstein–Barr virus, Herpes simplex virus, cytomegalovirus, human immunodeficiency virus, Brucella and toxoplasma. Coagulation, autoantibodies and kidney function profiles, urinalysis, complement levels were all normal. Immunoglobulin levels were normal except for elevated IgE: 459 IU/ml. Abdominal ultrasound showed a liver span of 14.5 cm and spleen of 16 cm with otherwise normal findings. Chest and abdominal computed tomography revealed enlarged lymph nodes in the perihilar regions of the lungs with hepatosplenomegaly. The symptoms continued with a progressive course. The patient was ill-looking, but stable vitally except for tachycardia. He was maintained on supportive care and was given packed red blood cells. A lymph node biopsy taken from the mediastinum via video-assisted thoracoscopic surgery showed sinusoids filled with S100 and CD68-positive but CD1a-negative, confirming the diagnosis of RDD
hepatosplenomegaly 	HP:0001433
tachycardia 	HP:0001649
splenomegaly	HP:0001744
weightloss 	HP:0001824
acute hemolysis 	HP:0001878
eosinophilia 	HP:0001880
autoimmune hemolytic anemia 	HP:0001890
Low red blood cell count (0.79 × 106/μl)   	HP:0001903  
reticulocytosis	HP:0001923
leukocytosis 	HP:0001974
schistocytes 	HP:0001981
hepatomegaly	HP:0002240
exertional shortness of breath 	HP:0002875
hyperbilirubinemia 	HP:0002904
elevated IgE 	HP:0003212
elevated erythrocyte sedimentation 	HP:0003565
Elevated bilirubin (4 mg/dl)   	HP:0003573
